Date,Store,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Super_Bowl,Labor_Day,Thanksgiving,Christmas,week,month,year
2010-02-05,1,1,24924.5,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,2,50605.27,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,3,13740.12,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,4,39954.04,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,5,32229.38,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,6,5749.03,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,7,21084.08,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,8,40129.01,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-05,1,9,16930.99,False,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,False,False,False,False,5,2,2010
2010-02-12,1,1,46039.49,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,2,44682.74,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,3,10887.84,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,4,35351.21,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,5,29620.81,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,6,9135.0,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,7,18310.31,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,8,37334.83,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-12,1,9,16562.49,True,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,A,151315,True,False,False,False,6,2,2010
2010-02-19,1,1,41595.55,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,2,47928.89,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,3,11523.47,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,4,36826.95,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,5,26468.27,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,6,6060.26,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,7,19985.2,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,8,38717.6,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-19,1,9,15880.85,False,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,False,False,False,False,7,2,2010
2010-02-26,1,1,19403.54,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,2,44292.87,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,3,11135.17,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,4,34660.16,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,5,24101.89,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,6,5244.56,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,7,17224.22,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,8,35318.2,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-02-26,1,9,15175.52,False,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,False,False,False,False,8,2,2010
2010-03-05,1,1,21827.9,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,2,48397.98,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,3,12275.58,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,4,38086.19,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,5,23082.14,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,6,4221.25,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,7,19659.7,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,8,38776.09,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-05,1,9,24064.7,False,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,False,False,False,False,9,3,2010
2010-03-12,1,1,21043.39,False,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,False,False,False,False,10,3,2010
2010-03-12,1,2,43751.94,False,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,False,False,False,False,10,3,2010
2010-03-12,1,3,10123.45,False,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,False,False,False,False,10,3,2010
2010-03-12,1,4,32668.67,False,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,False,False,False,False,10,3,2010
2010-03-12,1,5,21498.92,False,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,False,False,False,False,10,3,2010
2010-03-12,1,6,5619.0,False,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,False,False,False,False,10,3,2010
2010-03-12,1,7,21529.14,False,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,False,False,False,False,10,3,2010
