Date,Store,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Super_Bowl,Labor_Day,Thanksgiving,Christmas,week,month,year
2010-02-05,24,1,17309.89,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,2,39205.74,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,3,10434.68,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,4,28346.73,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,5,34825.51,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,6,3871.57,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,7,21877.81,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,8,53635.06,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-05,24,9,10778.15,False,22.43,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.326,A,203819,False,False,False,False,5,2,2010
2010-02-12,24,1,31931.41,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,2,37587.33,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,3,10363.15,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,4,27765.68,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,5,37203.4,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,6,6195.6,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,7,24417.37,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,8,50808.32,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-12,24,9,11495.58,True,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.326,A,203819,True,False,False,False,6,2,2010
2010-02-19,24,1,24879.99,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,2,38700.31,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,3,10249.84,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,4,27103.5,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,5,41680.07,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,6,5453.37,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,7,28713.76,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,8,49923.48,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-19,24,9,15397.04,False,31.05,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.326,A,203819,False,False,False,False,7,2,2010
2010-02-26,24,1,12892.24,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,2,32594.13,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,3,8573.56,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,4,24185.32,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,5,28318.9,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,6,3295.35,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,7,17745.11,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,8,45034.49,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-02-26,24,9,12329.84,False,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.326,A,203819,False,False,False,False,8,2,2010
2010-03-05,24,1,17968.64,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,2,41260.75,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,3,9517.05,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,4,30472.86,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,5,33654.64,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,6,6649.94,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,7,19624.85,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,8,56223.25,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-05,24,9,12969.35,False,36.73,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.326,A,203819,False,False,False,False,9,3,2010
2010-03-12,24,1,17670.43,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,2,38803.67,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,3,9961.8,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,4,26530.59,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,5,34953.98,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,6,4720.67,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,7,22895.88,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,8,48676.68,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-12,24,9,13717.44,False,42.31,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.326,A,203819,False,False,False,False,10,3,2010
2010-03-19,24,1,19014.6,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,2,36847.24,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,3,9146.52,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,4,25644.62,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,5,31050.78,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,6,5156.84,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,7,22583.45,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,8,46799.79,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-19,24,9,13662.11,False,46.09,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.326,A,203819,False,False,False,False,11,3,2010
2010-03-26,24,1,23700.36,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,2,37738.58,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,3,8395.65,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,4,27289.08,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,5,41947.79,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,6,5666.54,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,7,25536.82,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,8,47941.69,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-03-26,24,9,18780.73,False,48.87,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.326,A,203819,False,False,False,False,12,3,2010
2010-04-02,24,1,68048.67,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,2,40435.38,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,3,9195.43,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,4,28691.44,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,5,47149.76,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,6,6306.21,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,7,40980.27,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,8,51827.14,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-02,24,9,23617.07,False,45.22,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.211,A,203819,False,False,False,False,13,4,2010
2010-04-09,24,1,42921.78,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,2,38391.37,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,3,8155.48,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,4,27299.33,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,5,30352.74,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,6,5335.87,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,7,32118.15,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,8,45284.71,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-09,24,9,25739.1,False,62.06,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.211,A,203819,False,False,False,False,14,4,2010
2010-04-16,24,1,11278.39,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,2,39538.33,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,3,8154.1,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,4,27576.19,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,5,20084.41,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,6,4573.9,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,7,21913.54,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,8,45465.47,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-16,24,9,23206.01,False,51.08,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.211,A,203819,False,False,False,False,15,4,2010
2010-04-23,24,1,11263.39,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,2,40117.61,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,3,8738.36,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,4,27876.71,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,5,29164.55,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,6,3480.32,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,7,21779.19,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,8,46318.54,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-23,24,9,27242.91,False,51.07,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.211,A,203819,False,False,False,False,16,4,2010
2010-04-30,24,1,12390.77,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,2,39722.74,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,3,8034.74,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,4,27402.1,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,5,26387.2,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,6,5564.36,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,7,20614.1,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,8,47992.39,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-04-30,24,9,29007.76,False,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.211,A,203819,False,False,False,False,17,4,2010
2010-05-07,24,1,13923.2,False,66.65,3.095,0.0,0.0,0.0,0.0,0.0,132.1062,8.211,A,203819,False,False,False,False,18,5,2010
