Date,Store,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Super_Bowl,Labor_Day,Thanksgiving,Christmas,week,month,year
2010-02-05,18,1,22252.71,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,2,67807.23,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,3,16150.95,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,4,29263.04,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,5,34116.49,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,6,5883.54,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,7,21081.22,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,8,38834.28,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,9,15605.14,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,10,16642.3,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,11,21171.41,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,12,3396.81,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,13,48324.54,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,14,25662.12,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,16,4413.61,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,17,19325.72,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,18,3963.0,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,19,3669.66,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,20,11255.49,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,21,5778.95,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,22,18722.53,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,23,33867.32,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,24,10441.16,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,25,14177.0,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,26,13386.53,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,27,3984.5,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,28,2140.71,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,29,9932.24,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
2010-02-05,18,30,7425.42,False,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.202,B,120653,False,False,False,False,5,2,2010
