Date,Store,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Super_Bowl,Labor_Day,Thanksgiving,Christmas,week,month,year
2010-02-05,27,1,32313.79,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,2,77641.29,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,3,18338.29,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,4,43921.8,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,5,30363.63,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,6,6045.13,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,7,25820.69,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,8,50534.0,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-05,27,9,14662.66,False,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.237,A,204184,False,False,False,False,5,2,2010
2010-02-12,27,1,50566.61,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,2,69199.01,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,3,14536.84,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,4,37156.14,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,5,32478.88,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,6,8598.4,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,7,27156.8,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,8,41377.06,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-12,27,9,15070.79,True,29.81,2.94,0.0,0.0,0.0,0.0,0.0,135.4113076,8.237,A,204184,True,False,False,False,6,2,2010
2010-02-19,27,1,42607.96,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,2,84157.39,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,3,16602.75,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,4,45305.02,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,5,41389.72,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,6,7866.78,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,7,28899.69,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,8,47485.47,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-19,27,9,18209.01,False,32.44,2.909,0.0,0.0,0.0,0.0,0.0,135.4657781,8.237,A,204184,False,False,False,False,7,2,2010
2010-02-26,27,1,17493.55,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,2,59255.75,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,3,11977.81,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,4,33704.33,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,5,24321.2,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,6,5419.87,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,7,18397.02,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,8,35606.66,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-02-26,27,9,12244.95,False,36.0,2.91,0.0,0.0,0.0,0.0,0.0,135.5195191,8.237,A,204184,False,False,False,False,8,2,2010
2010-03-05,27,1,17758.17,False,38.07,2.919,0.0,0.0,0.0,0.0,0.0,135.5732602,8.237,A,204184,False,False,False,False,9,3,2010
2010-03-05,27,2,56202.44,False,38.07,2.919,0.0,0.0,0.0,0.0,0.0,135.5732602,8.237,A,204184,False,False,False,False,9,3,2010
2010-03-05,27,3,10884.55,False,38.07,2.919,0.0,0.0,0.0,0.0,0.0,135.5732602,8.237,A,204184,False,False,False,False,9,3,2010
2010-03-05,27,4,31348.88,False,38.07,2.919,0.0,0.0,0.0,0.0,0.0,135.5732602,8.237,A,204184,False,False,False,False,9,3,2010
2010-03-05,27,5,24230.65,False,38.07,2.919,0.0,0.0,0.0,0.0,0.0,135.5732602,8.237,A,204184,False,False,False,False,9,3,2010
