Date,Store,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Super_Bowl,Labor_Day,Thanksgiving,Christmas,week,month,year
2010-02-05,33,1,1586.58,False,58.4,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,10.115,A,39690,False,False,False,False,5,2,2010
2010-02-05,33,2,6791.89,False,58.4,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,10.115,A,39690,False,False,False,False,5,2,2010
2010-02-05,33,3,46.92,False,58.4,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,10.115,A,39690,False,False,False,False,5,2,2010
2010-02-05,33,4,6510.88,False,58.4,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,10.115,A,39690,False,False,False,False,5,2,2010
2010-02-05,33,5,345.0,False,58.4,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,10.115,A,39690,False,False,False,False,5,2,2010
2010-02-05,33,7,198.41,False,58.4,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,10.115,A,39690,False,False,False,False,5,2,2010
2010-02-05,33,8,3396.52,False,58.4,2.962,0.0,0.0,0.0,0.0,0.0,126.4420645,10.115,A,39690,False,False,False,False,5,2,2010
2010-02-12,33,1,3767.0,True,55.47,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,10.115,A,39690,True,False,False,False,6,2,2010
2010-02-12,33,2,6814.01,True,55.47,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,10.115,A,39690,True,False,False,False,6,2,2010
2010-02-12,33,3,32.43,True,55.47,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,10.115,A,39690,True,False,False,False,6,2,2010
2010-02-12,33,4,5975.66,True,55.47,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,10.115,A,39690,True,False,False,False,6,2,2010
2010-02-12,33,5,280.0,True,55.47,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,10.115,A,39690,True,False,False,False,6,2,2010
2010-02-12,33,7,152.5,True,55.47,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,10.115,A,39690,True,False,False,False,6,2,2010
2010-02-12,33,8,2735.72,True,55.47,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,10.115,A,39690,True,False,False,False,6,2,2010
2010-02-19,33,1,3359.0,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-19,33,2,7030.42,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-19,33,3,22.68,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-19,33,4,6095.41,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-19,33,5,190.0,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-19,33,7,259.47,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-19,33,8,3261.29,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-19,33,9,17.0,False,62.16,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,10.115,A,39690,False,False,False,False,7,2,2010
2010-02-26,33,1,1048.7,False,56.5,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,10.115,A,39690,False,False,False,False,8,2,2010
2010-02-26,33,2,7550.55,False,56.5,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,10.115,A,39690,False,False,False,False,8,2,2010
2010-02-26,33,3,26.3,False,56.5,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,10.115,A,39690,False,False,False,False,8,2,2010
2010-02-26,33,4,6391.06,False,56.5,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,10.115,A,39690,False,False,False,False,8,2,2010
2010-02-26,33,5,310.0,False,56.5,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,10.115,A,39690,False,False,False,False,8,2,2010
2010-02-26,33,7,254.5,False,56.5,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,10.115,A,39690,False,False,False,False,8,2,2010
2010-02-26,33,8,3198.37,False,56.5,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,10.115,A,39690,False,False,False,False,8,2,2010
2010-03-05,33,1,1196.24,False,59.17,2.877,0.0,0.0,0.0,0.0,0.0,126.5782857,10.115,A,39690,False,False,False,False,9,3,2010
2010-03-05,33,2,7262.44,False,59.17,2.877,0.0,0.0,0.0,0.0,0.0,126.5782857,10.115,A,39690,False,False,False,False,9,3,2010
2010-03-05,33,3,38.72,False,59.17,2.877,0.0,0.0,0.0,0.0,0.0,126.5782857,10.115,A,39690,False,False,False,False,9,3,2010
2010-03-05,33,4,5754.81,False,59.17,2.877,0.0,0.0,0.0,0.0,0.0,126.5782857,10.115,A,39690,False,False,False,False,9,3,2010
2010-03-05,33,5,255.0,False,59.17,2.877,0.0,0.0,0.0,0.0,0.0,126.5782857,10.115,A,39690,False,False,False,False,9,3,2010
2010-03-05,33,7,177.0,False,59.17,2.877,0.0,0.0,0.0,0.0,0.0,126.5782857,10.115,A,39690,False,False,False,False,9,3,2010
2010-03-05,33,8,3104.68,False,59.17,2.877,0.0,0.0,0.0,0.0,0.0,126.5782857,10.115,A,39690,False,False,False,False,9,3,2010
2010-03-12,33,1,1288.4,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-12,33,2,7001.0,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-12,33,3,33.97,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-12,33,4,6389.41,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-12,33,5,195.01,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-12,33,7,221.97,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-12,33,8,2871.93,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-12,33,9,1.5,False,55.61,3.034,0.0,0.0,0.0,0.0,0.0,126.6042857,10.115,A,39690,False,False,False,False,10,3,2010
2010-03-19,33,1,1123.05,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-19,33,2,6920.7,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-19,33,3,54.24,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-19,33,4,6199.36,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-19,33,5,215.0,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-19,33,7,300.0,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-19,33,8,2796.12,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-19,33,9,1.5,False,64.6,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,10.115,A,39690,False,False,False,False,11,3,2010
2010-03-26,33,1,1077.68,False,64.09,2.98,0.0,0.0,0.0,0.0,0.0,126.6050645,10.115,A,39690,False,False,False,False,12,3,2010
2010-03-26,33,2,6805.35,False,64.09,2.98,0.0,0.0,0.0,0.0,0.0,126.6050645,10.115,A,39690,False,False,False,False,12,3,2010
2010-03-26,33,3,41.31,False,64.09,2.98,0.0,0.0,0.0,0.0,0.0,126.6050645,10.115,A,39690,False,False,False,False,12,3,2010
2010-03-26,33,4,5340.96,False,64.09,2.98,0.0,0.0,0.0,0.0,0.0,126.6050645,10.115,A,39690,False,False,False,False,12,3,2010
2010-03-26,33,5,160.0,False,64.09,2.98,0.0,0.0,0.0,0.0,0.0,126.6050645,10.115,A,39690,False,False,False,False,12,3,2010
2010-03-26,33,7,189.0,False,64.09,2.98,0.0,0.0,0.0,0.0,0.0,126.6050645,10.115,A,39690,False,False,False,False,12,3,2010
2010-03-26,33,8,3064.45,False,64.09,2.98,0.0,0.0,0.0,0.0,0.0,126.6050645,10.115,A,39690,False,False,False,False,12,3,2010
2010-04-02,33,1,1403.55,False,66.79,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,9.849,A,39690,False,False,False,False,13,4,2010
2010-04-02,33,2,7186.31,False,66.79,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,9.849,A,39690,False,False,False,False,13,4,2010
2010-04-02,33,3,40.71,False,66.79,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,9.849,A,39690,False,False,False,False,13,4,2010
2010-04-02,33,4,5623.41,False,66.79,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,9.849,A,39690,False,False,False,False,13,4,2010
2010-04-02,33,5,225.0,False,66.79,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,9.849,A,39690,False,False,False,False,13,4,2010
2010-04-02,33,7,253.0,False,66.79,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,9.849,A,39690,False,False,False,False,13,4,2010
2010-04-02,33,8,3044.64,False,66.79,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,9.849,A,39690,False,False,False,False,13,4,2010
